report_date,load_time,load_type,load_weight,dropoff_site
2021-04-09,2021-04-09T12:00:00Z,RECYCLING - SINGLE STREAM,8460.0,BALCONES WOODS
2021-04-09,2021-04-09T03:57:00Z,ORGANICS,15980.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T05:02:00Z,ORGANICS,13800.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:19:00Z,ORGANICS,17820.0,ORGANICS BY GOSH
2021-04-09,2021-04-15T06:50:00Z,ORGANICS,16200.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:14:00Z,ORGANICS,13890.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:13:00Z,ORGANICS,15840.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:21:00Z,ORGANICS,15720.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:58:00Z,ORGANICS,11440.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T11:58:00Z,ORGANICS,14420.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:00:00Z,ORGANICS,9380.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T01:05:00Z,ORGANICS,8380.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T11:53:00Z,ORGANICS,9420.0,ORGANICS BY GOSH
2021-04-09,2021-04-10T07:18:00Z,ORGANICS,4300.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T12:56:00Z,ORGANICS,18000.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:09:00Z,ORGANICS,13420.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T12:51:00Z,ORGANICS,17280.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T06:04:00Z,ORGANICS,16780.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:53:00Z,ORGANICS,9120.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:40:00Z,ORGANICS,19520.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T12:00:00Z,ORGANICS,15000.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:47:00Z,ORGANICS,17420.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:51:00Z,ORGANICS,11260.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:24:00Z,ORGANICS,17340.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:35:00Z,ORGANICS,10000.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:11:00Z,ORGANICS,5960.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:44:00Z,ORGANICS,19160.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T01:30:00Z,ORGANICS,17060.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:28:00Z,ORGANICS,20280.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:39:00Z,ORGANICS,7980.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:23:00Z,ORGANICS,12120.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:04:00Z,ORGANICS,17940.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:29:00Z,ORGANICS,6660.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:26:00Z,ORGANICS,3980.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:36:00Z,ORGANICS,7490.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:11:00Z,ORGANICS,5280.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:02:00Z,ORGANICS,9000.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T12:37:00Z,ORGANICS,8380.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:33:00Z,ORGANICS,4520.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T12:46:00Z,ORGANICS,4280.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T11:58:00Z,ORGANICS,5020.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T12:35:00Z,ORGANICS,4560.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T07:36:00Z,ORGANICS,1360.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:37:00Z,ORGANICS,5100.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T02:46:00Z,ORGANICS,3780.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:56:00Z,ORGANICS,9020.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T12:36:00Z,ORGANICS,8020.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:35:00Z,ORGANICS,9460.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T02:55:00Z,ORGANICS,10840.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T03:27:00Z,ORGANICS,8840.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:33:00Z,ORGANICS,9140.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T08:33:00Z,ORGANICS,9160.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T09:00:00Z,ORGANICS,9560.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T08:53:00Z,ORGANICS,13240.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T10:53:00Z,ORGANICS,11920.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T09:14:00Z,ORGANICS,9000.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T04:20:00Z,ORGANICS,10100.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T01:33:00Z,ORGANICS,9920.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T01:32:00Z,ORGANICS,7200.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T01:43:00Z,ORGANICS,9560.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T11:16:00Z,ORGANICS,8780.0,ORGANICS BY GOSH
2021-04-09,2021-04-10T07:16:00Z,ORGANICS,8240.0,ORGANICS BY GOSH
2021-04-09,2021-04-09T08:42:00Z,RECYCLING - SINGLE STREAM,2860.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:30:00Z,RECYCLING - SINGLE STREAM,4040.0,BALCONES RECYCLING
2021-04-09,2021-04-09T12:40:00Z,RECYCLING - SINGLE STREAM,5200.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:05:00Z,RECYCLING - SINGLE STREAM,4920.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:11:00Z,RECYCLING - SINGLE STREAM,5440.0,BALCONES RECYCLING
2021-04-09,2021-04-09T09:48:00Z,RECYCLING - SINGLE STREAM,6060.0,BALCONES RECYCLING
2021-04-09,2021-04-09T12:48:00Z,RECYCLING - SINGLE STREAM,4580.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:00:00Z,RECYCLING - SINGLE STREAM,5340.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:00:00Z,RECYCLING - SINGLE STREAM,4660.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:20:00Z,RECYCLING - SINGLE STREAM,13880.0,BALCONES RECYCLING
2021-04-09,2021-04-09T12:19:00Z,RECYCLING - SINGLE STREAM,14800.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:15:00Z,RECYCLING - SINGLE STREAM,13560.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:18:00Z,RECYCLING - SINGLE STREAM,16180.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:28:00Z,RECYCLING - SINGLE STREAM,13180.0,BALCONES RECYCLING
2021-04-09,2021-04-09T12:35:00Z,RECYCLING - SINGLE STREAM,16000.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:49:00Z,RECYCLING - SINGLE STREAM,10460.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:23:00Z,RECYCLING - SINGLE STREAM,12640.0,BALCONES RECYCLING
2021-04-09,2021-04-09T12:44:00Z,RECYCLING - SINGLE STREAM,11140.0,BALCONES RECYCLING
2021-04-09,2021-04-09T12:57:00Z,RECYCLING - SINGLE STREAM,16680.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:37:00Z,RECYCLING - SINGLE STREAM,8820.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:38:00Z,RECYCLING - SINGLE STREAM,13240.0,BALCONES RECYCLING
2021-04-09,2021-04-09T11:11:00Z,RECYCLING - SINGLE STREAM,13180.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:46:00Z,RECYCLING - SINGLE STREAM,8400.0,BALCONES RECYCLING
2021-04-09,2021-04-09T09:51:00Z,RECYCLING - SINGLE STREAM,10140.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:43:00Z,RECYCLING - SINGLE STREAM,10900.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:20:00Z,RECYCLING - SINGLE STREAM,6480.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:21:00Z,RECYCLING - SINGLE STREAM,2180.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:22:00Z,RECYCLING - SINGLE STREAM,12900.0,BALCONES RECYCLING
2021-04-09,2021-04-09T11:57:00Z,RECYCLING - SINGLE STREAM,10300.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:47:00Z,RECYCLING - SINGLE STREAM,11140.0,BALCONES RECYCLING
2021-04-09,2021-04-09T11:48:00Z,RECYCLING - SINGLE STREAM,12860.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:32:00Z,RECYCLING - SINGLE STREAM,6420.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:43:00Z,RECYCLING - SINGLE STREAM,12960.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:21:00Z,RECYCLING - SINGLE STREAM,4240.0,BALCONES RECYCLING
2021-04-09,2021-04-09T09:55:00Z,RECYCLING - SINGLE STREAM,12980.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:19:00Z,RECYCLING - SINGLE STREAM,7920.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:55:00Z,RECYCLING - SINGLE STREAM,11560.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:35:00Z,RECYCLING - SINGLE STREAM,8800.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:00:00Z,RECYCLING - SINGLE STREAM,12120.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:00:00Z,RECYCLING - SINGLE STREAM,10400.0,BALCONES RECYCLING
2021-04-09,2021-04-09T01:23:00Z,RECYCLING - SINGLE STREAM,8040.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:07:00Z,RECYCLING - SINGLE STREAM,12360.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:00:00Z,RECYCLING - SINGLE STREAM,12500.0,BALCONES RECYCLING
2021-04-09,2021-04-09T10:00:00Z,RECYCLING - SINGLE STREAM,10920.0,BALCONES RECYCLING
2021-04-09,2021-04-09T02:00:00Z,RECYCLING - SINGLE STREAM,11340.0,BALCONES RECYCLING
2021-04-10,2021-04-10T12:00:00Z,SWEEPING,,ONION CREEK
2021-04-10,2021-04-10T12:00:00Z,SWEEPING,,ONION CREEK
2021-04-10,2021-04-10T12:00:00Z,SWEEPING,,ONION CREEK
2021-04-10,2021-04-10T12:00:00Z,SWEEPING,,ONION CREEK
2021-04-10,2021-04-10T11:28:00Z,BRUSH,5900.0,HORNSBY BEND
2021-04-10,2021-04-10T01:00:00Z,BRUSH,9200.0,HORNSBY BEND
2021-04-10,2021-04-10T01:22:00Z,BRUSH,10580.0,HORNSBY BEND
2021-04-10,2021-04-10T01:30:00Z,BRUSH,5460.0,HORNSBY BEND
2021-04-10,2021-04-10T01:33:00Z,BRUSH,9240.0,HORNSBY BEND
2021-04-10,2021-04-10T09:45:00Z,BRUSH,9100.0,HORNSBY BEND
2021-04-10,2021-04-10T11:27:00Z,BRUSH,3480.0,HORNSBY BEND
2021-04-10,2021-04-10T01:14:00Z,BRUSH,7380.0,HORNSBY BEND
2021-04-10,2021-04-10T01:03:00Z,BRUSH,7080.0,HORNSBY BEND
2021-04-10,2021-04-10T12:27:00Z,BRUSH,9480.0,HORNSBY BEND
2021-04-10,2021-04-10T01:04:00Z,BRUSH,4920.0,HORNSBY BEND
2021-04-10,2021-04-10T12:55:00Z,BRUSH,3000.0,HORNSBY BEND
2021-04-10,2021-04-10T12:00:00Z,ORGANICS,20.0,TDS LANDFILL
2021-04-10,2021-04-10T12:00:00Z,LITTER,2580.0,TDS LANDFILL
2021-04-10,2021-04-10T12:01:00Z,GARBAGE COLLECTIONS,3060.0,TDS LANDFILL
2021-04-10,2021-04-10T01:05:00Z,MIXED LITTER,4500.0,TDS LANDFILL
2021-04-10,2021-04-10T12:29:00Z,MIXED LITTER,5480.0,TDS LANDFILL
2021-04-10,2021-04-10T12:00:00Z,ORGANICS,6980.0,ORGANICS BY GOSH
2021-04-12,2021-04-12T04:30:00Z,TIRES,6000.0,MRF
2021-04-12,2021-04-12T12:18:00Z,RECYCLING - SINGLE STREAM,8860.0,TDS - MRF
2021-04-12,2021-04-12T01:01:00Z,RECYCLING - SINGLE STREAM,4400.0,TDS - MRF
2021-04-12,2021-04-12T01:07:00Z,RECYCLING - SINGLE STREAM,3020.0,TDS - MRF
2021-04-12,2021-04-12T01:53:00Z,RECYCLING - SINGLE STREAM,5380.0,TDS - MRF
2021-04-12,2021-04-12T10:56:00Z,RECYCLING - SINGLE STREAM,5320.0,TDS - MRF
2021-04-12,2021-04-12T01:00:00Z,RECYCLING - SINGLE STREAM,2200.0,TDS - MRF
2021-04-12,2021-04-12T12:12:00Z,RECYCLING - SINGLE STREAM,14300.0,TDS - MRF
2021-04-12,2021-04-12T01:44:00Z,RECYCLING - SINGLE STREAM,15420.0,TDS - MRF
2021-04-12,2021-04-12T12:37:00Z,RECYCLING - SINGLE STREAM,15360.0,TDS - MRF
2021-04-12,2021-04-12T03:59:00Z,RECYCLING - SINGLE STREAM,11660.0,TDS - MRF
2021-04-12,2021-04-12T10:42:00Z,RECYCLING - SINGLE STREAM,10160.0,TDS - MRF
2021-04-12,2021-04-12T11:39:00Z,RECYCLING - SINGLE STREAM,12400.0,TDS - MRF
2021-04-12,2021-04-12T01:28:00Z,RECYCLING - SINGLE STREAM,15560.0,TDS - MRF
2021-04-12,2021-04-12T01:19:00Z,RECYCLING - SINGLE STREAM,11440.0,TDS - MRF
2021-04-12,2021-04-12T01:07:00Z,RECYCLING - SINGLE STREAM,15340.0,TDS - MRF
2021-04-12,2021-04-12T01:00:00Z,RECYCLING - SINGLE STREAM,10540.0,TDS - MRF
2021-04-12,2021-04-12T10:16:00Z,RECYCLING - SINGLE STREAM,11580.0,TDS - MRF
2021-04-12,2021-04-12T04:35:00Z,RECYCLING - SINGLE STREAM,11400.0,TDS - MRF
2021-04-12,2021-04-12T11:10:00Z,RECYCLING - SINGLE STREAM,9560.0,TDS - MRF
2021-04-12,2021-04-12T04:44:00Z,RECYCLING - SINGLE STREAM,11300.0,TDS - MRF
2021-04-12,2021-04-12T11:26:00Z,RECYCLING - SINGLE STREAM,11180.0,TDS - MRF
2021-04-12,2021-04-12T04:36:00Z,RECYCLING - SINGLE STREAM,10200.0,TDS - MRF
2021-04-12,2021-04-12T10:52:00Z,RECYCLING - SINGLE STREAM,11040.0,TDS - MRF
2021-04-12,2021-04-12T04:35:00Z,RECYCLING - SINGLE STREAM,11760.0,TDS - MRF
2021-04-12,2021-04-12T10:45:00Z,RECYCLING - SINGLE STREAM,12160.0,TDS - MRF
2021-04-12,2021-04-12T03:49:00Z,RECYCLING - SINGLE STREAM,11680.0,TDS - MRF
2021-04-12,2021-04-12T12:03:00Z,RECYCLING - SINGLE STREAM,10440.0,TDS - MRF
2021-04-12,2021-04-12T04:29:00Z,RECYCLING - SINGLE STREAM,8520.0,TDS - MRF
2021-04-12,2021-04-12T10:05:00Z,RECYCLING - SINGLE STREAM,8540.0,TDS - MRF
2021-04-12,2021-04-12T03:32:00Z,RECYCLING - SINGLE STREAM,9800.0,TDS - MRF
2021-04-12,2021-04-12T02:41:00Z,RECYCLING - SINGLE STREAM,8820.0,TDS - MRF
2021-04-12,2021-04-12T10:42:00Z,RECYCLING - SINGLE STREAM,13080.0,TDS - MRF
2021-04-12,2021-04-12T03:15:00Z,RECYCLING - SINGLE STREAM,11600.0,TDS - MRF
2021-04-12,2021-04-12T10:11:00Z,RECYCLING - SINGLE STREAM,10040.0,TDS - MRF
2021-04-12,2021-04-12T11:19:00Z,RECYCLING - SINGLE STREAM,11360.0,TDS - MRF
2021-04-12,2021-04-12T03:34:00Z,RECYCLING - SINGLE STREAM,5820.0,TDS - MRF
2021-04-12,2021-04-12T03:26:00Z,RECYCLING - SINGLE STREAM,10080.0,TDS - MRF
2021-04-12,2021-04-12T02:00:00Z,RECYCLING - SINGLE STREAM,9800.0,TDS - MRF
2021-04-12,2021-04-12T10:00:00Z,RECYCLING - SINGLE STREAM,10680.0,TDS - MRF
2021-04-12,2021-04-12T10:00:00Z,RECYCLING - SINGLE STREAM,12260.0,TDS - MRF
2021-04-12,2021-04-12T10:00:00Z,RECYCLING - SINGLE STREAM,9940.0,TDS - MRF
2021-04-12,2021-04-12T03:00:00Z,RECYCLING - SINGLE STREAM,8540.0,TDS - MRF
2021-04-12,2021-04-12T09:00:00Z,RECYCLING - SINGLE STREAM,10360.0,TDS - MRF
2021-04-12,2021-04-12T02:00:00Z,RECYCLING - SINGLE STREAM,12660.0,TDS - MRF
2021-04-12,2021-04-12T03:00:00Z,RECYCLING - SINGLE STREAM,11800.0,TDS - MRF
2021-04-12,2021-04-12T10:00:00Z,RECYCLING - SINGLE STREAM,11820.0,TDS - MRF
2021-04-12,2021-04-12T10:15:00Z,SWEEPING,,ONION CREEK
2021-04-12,2021-04-12T01:30:00Z,SWEEPING,,ONION CREEK
2021-04-12,2021-04-12T02:45:00Z,SWEEPING,,ONION CREEK
2021-04-12,2021-04-12T04:15:00Z,BRUSH,7620.0,HORNSBY BEND
2021-04-12,2021-04-12T01:54:00Z,BRUSH,5000.0,HORNSBY BEND
2021-04-12,2021-04-12T04:18:00Z,BRUSH,8020.0,HORNSBY BEND
2021-04-12,2021-04-12T09:30:00Z,BRUSH,5780.0,HORNSBY BEND
2021-04-12,2021-04-12T08:10:00Z,BRUSH,2140.0,HORNSBY BEND
2021-04-12,2021-04-12T02:54:00Z,BRUSH,6300.0,HORNSBY BEND
2021-04-12,2021-04-12T12:57:00Z,BRUSH,7140.0,HORNSBY BEND
2021-04-12,2021-04-12T04:22:00Z,BRUSH,8300.0,HORNSBY BEND
2021-04-12,2021-04-12T04:05:00Z,BRUSH,8660.0,HORNSBY BEND
2021-04-12,2021-04-12T08:39:00Z,BRUSH,7720.0,HORNSBY BEND
2021-04-12,2021-04-12T03:37:00Z,BULK,5780.0,TDS LANDFILL
2021-04-12,2021-04-12T12:38:00Z,BULK,15260.0,TDS LANDFILL
2021-04-12,2021-04-12T04:10:00Z,BULK,6900.0,TDS LANDFILL
2021-04-12,2021-04-12T04:11:00Z,BULK,5460.0,TDS LANDFILL
2021-04-12,2021-04-12T12:09:00Z,BULK,10640.0,TDS LANDFILL
2021-04-12,2021-04-12T05:08:00Z,BULK,10420.0,TDS LANDFILL
2021-04-12,2021-04-12T04:27:00Z,BULK,4640.0,TDS LANDFILL
2021-04-12,2021-04-12T12:58:00Z,BULK,13180.0,TDS LANDFILL
2021-04-12,2021-04-12T04:35:00Z,BULK,4800.0,TDS LANDFILL
2021-04-12,2021-04-12T12:13:00Z,BULK,11120.0,TDS LANDFILL
2021-04-12,2021-04-12T12:35:00Z,BULK,12340.0,TDS LANDFILL
2021-04-12,2021-04-12T02:00:00Z,DEAD ANIMAL,160.0,TDS LANDFILL
2021-04-12,2021-04-14T08:18:00Z,GARBAGE COLLECTIONS,21780.0,TDS LANDFILL
2021-04-12,2021-04-12T02:19:00Z,GARBAGE COLLECTIONS,15960.0,TDS LANDFILL
2021-04-12,2021-04-12T02:17:00Z,GARBAGE COLLECTIONS,27160.0,TDS LANDFILL
2021-04-12,2021-04-12T02:55:00Z,GARBAGE COLLECTIONS,7340.0,TDS LANDFILL
2021-04-12,2021-04-12T01:44:00Z,GARBAGE COLLECTIONS,25420.0,TDS LANDFILL
2021-04-12,2021-04-12T01:53:00Z,GARBAGE COLLECTIONS,19600.0,TDS LANDFILL
2021-04-12,2021-04-12T01:37:00Z,GARBAGE COLLECTIONS,21840.0,TDS LANDFILL
2021-04-12,2021-04-12T01:47:00Z,GARBAGE COLLECTIONS,14160.0,TDS LANDFILL
2021-04-12,2021-04-12T01:46:00Z,GARBAGE COLLECTIONS,17760.0,TDS LANDFILL
2021-04-12,2021-04-12T01:20:00Z,GARBAGE COLLECTIONS,5180.0,TDS LANDFILL
2021-04-12,2021-04-12T10:00:00Z,GARBAGE COLLECTIONS,17920.0,TDS LANDFILL
2021-04-12,2021-04-12T01:12:00Z,GARBAGE COLLECTIONS,20820.0,TDS LANDFILL
2021-04-12,2021-04-12T01:25:00Z,GARBAGE COLLECTIONS,21760.0,TDS LANDFILL
2021-04-12,2021-04-12T12:30:00Z,GARBAGE COLLECTIONS,28860.0,TDS LANDFILL
2021-04-12,2021-04-12T12:45:00Z,GARBAGE COLLECTIONS,27680.0,TDS LANDFILL
2021-04-12,2021-04-12T01:25:00Z,GARBAGE COLLECTIONS,27560.0,TDS LANDFILL
2021-04-12,2021-04-12T01:35:00Z,GARBAGE COLLECTIONS,22600.0,TDS LANDFILL
2021-04-12,2021-04-12T12:07:00Z,SWEEPING,11880.0,TDS LANDFILL
2021-04-12,2021-04-12T08:06:00Z,SWEEPING,10600.0,TDS LANDFILL
2021-04-12,2021-04-12T04:09:00Z,SWEEPING,14340.0,TDS LANDFILL
2021-04-12,2021-04-12T09:22:00Z,SWEEPING,7060.0,TDS LANDFILL
2021-04-12,2021-04-12T05:07:00Z,GARBAGE COLLECTIONS,15100.0,TDS LANDFILL
2021-04-12,2021-04-12T11:47:00Z,GARBAGE COLLECTIONS,23580.0,TDS LANDFILL
2021-04-12,2021-04-12T05:16:00Z,GARBAGE COLLECTIONS,15180.0,TDS LANDFILL
2021-04-12,2021-04-12T11:50:00Z,GARBAGE COLLECTIONS,20780.0,TDS LANDFILL
2021-04-12,2021-04-12T04:18:00Z,GARBAGE COLLECTIONS,23720.0,TDS LANDFILL
2021-04-12,2021-04-12T11:06:00Z,GARBAGE COLLECTIONS,26480.0,TDS LANDFILL
2021-04-12,2021-04-12T12:18:00Z,GARBAGE COLLECTIONS,10600.0,TDS LANDFILL
2021-04-12,2021-04-12T05:02:00Z,GARBAGE COLLECTIONS,12980.0,TDS LANDFILL
2021-04-12,2021-04-12T04:42:00Z,GARBAGE COLLECTIONS,14860.0,TDS LANDFILL
2021-04-12,2021-04-12T12:12:00Z,GARBAGE COLLECTIONS,22240.0,TDS LANDFILL
2021-04-12,2021-04-12T05:18:00Z,GARBAGE COLLECTIONS,18480.0,TDS LANDFILL
2021-04-12,2021-04-12T11:36:00Z,GARBAGE COLLECTIONS,21040.0,TDS LANDFILL
2021-04-12,2021-04-12T12:27:00Z,GARBAGE COLLECTIONS,4520.0,TDS LANDFILL
2021-04-12,2021-04-12T05:12:00Z,GARBAGE COLLECTIONS,28000.0,TDS LANDFILL
2021-04-12,2021-04-12T01:27:00Z,GARBAGE COLLECTIONS,25500.0,TDS LANDFILL
2021-04-12,2021-04-12T05:20:00Z,GARBAGE COLLECTIONS,8180.0,TDS LANDFILL
2021-04-12,2021-04-12T05:18:00Z,GARBAGE COLLECTIONS,24440.0,TDS LANDFILL
2021-04-12,2021-04-12T02:18:00Z,GARBAGE COLLECTIONS,25840.0,TDS LANDFILL
2021-04-12,2021-04-12T02:34:00Z,GARBAGE COLLECTIONS,20740.0,TDS LANDFILL
2021-04-12,2021-04-12T12:15:00Z,GARBAGE COLLECTIONS,20920.0,TDS LANDFILL
2021-04-12,2021-04-12T05:59:00Z,GARBAGE COLLECTIONS,15800.0,TDS LANDFILL
2021-04-12,2021-04-12T06:08:00Z,GARBAGE COLLECTIONS,18240.0,TDS LANDFILL
2021-04-12,2021-04-12T12:27:00Z,GARBAGE COLLECTIONS,20940.0,TDS LANDFILL
2021-04-12,2021-04-12T04:31:00Z,GARBAGE COLLECTIONS,21660.0,TDS LANDFILL
2021-04-12,2021-04-12T10:06:00Z,GARBAGE COLLECTIONS,12360.0,TDS LANDFILL
2021-04-12,2021-04-12T05:17:00Z,GARBAGE COLLECTIONS,26780.0,TDS LANDFILL
2021-04-12,2021-04-12T05:52:00Z,GARBAGE COLLECTIONS,7920.0,TDS LANDFILL
2021-04-12,2021-04-12T01:24:00Z,GARBAGE COLLECTIONS,23500.0,TDS LANDFILL
2021-04-12,2021-04-12T05:25:00Z,GARBAGE COLLECTIONS,18020.0,TDS LANDFILL
2021-04-12,2021-04-12T11:57:00Z,GARBAGE COLLECTIONS,20560.0,TDS LANDFILL
2021-04-12,2021-04-12T12:37:00Z,GARBAGE COLLECTIONS,9060.0,TDS LANDFILL
2021-04-12,2021-04-12T05:45:00Z,GARBAGE COLLECTIONS,21880.0,TDS LANDFILL
2021-04-12,2021-04-12T12:45:00Z,GARBAGE COLLECTIONS,21260.0,TDS LANDFILL
2021-04-12,2021-04-12T02:45:00Z,GARBAGE COLLECTIONS,25640.0,TDS LANDFILL
2021-04-12,2021-04-12T05:30:00Z,GARBAGE COLLECTIONS,8020.0,TDS LANDFILL
2021-04-12,2021-04-12T05:45:00Z,GARBAGE COLLECTIONS,21100.0,TDS LANDFILL
2021-04-12,2021-04-12T10:45:00Z,GARBAGE COLLECTIONS,19080.0,TDS LANDFILL
2021-04-12,2021-04-12T02:45:00Z,GARBAGE COLLECTIONS,26960.0,TDS LANDFILL
2021-04-12,2021-04-12T12:00:00Z,GARBAGE COLLECTIONS,23420.0,TDS LANDFILL
2021-04-12,2021-04-12T06:15:00Z,GARBAGE COLLECTIONS,22180.0,TDS LANDFILL
2021-04-12,2021-04-12T05:00:00Z,GARBAGE COLLECTIONS,9640.0,TDS LANDFILL
2021-04-12,2021-04-12T01:30:00Z,GARBAGE COLLECTIONS,23500.0,TDS LANDFILL
2021-04-12,2021-04-12T02:00:00Z,GARBAGE COLLECTIONS,12700.0,TDS LANDFILL
2021-04-12,2021-04-12T12:55:00Z,GARBAGE COLLECTIONS,24360.0,TDS LANDFILL
2021-04-12,2021-04-12T05:14:00Z,GARBAGE COLLECTIONS,11640.0,TDS LANDFILL
2021-04-12,2021-04-12T12:04:00Z,GARBAGE COLLECTIONS,18920.0,TDS LANDFILL
2021-04-12,2021-04-12T05:03:00Z,GARBAGE COLLECTIONS,12760.0,TDS LANDFILL
2021-04-12,2021-04-12T12:30:00Z,GARBAGE COLLECTIONS,12000.0,TDS LANDFILL
2021-04-12,2021-04-12T05:49:00Z,GARBAGE COLLECTIONS,11820.0,TDS LANDFILL
2021-04-12,2021-04-12T01:30:00Z,GARBAGE COLLECTIONS,24200.0,TDS LANDFILL
2021-04-12,2021-04-12T04:34:00Z,GARBAGE COLLECTIONS,7200.0,TDS LANDFILL
2021-04-12,2021-04-12T05:03:00Z,GARBAGE COLLECTIONS,13760.0,TDS LANDFILL
2021-04-12,2021-04-12T12:10:00Z,GARBAGE COLLECTIONS,15980.0,TDS LANDFILL
2021-04-12,2021-04-12T05:08:00Z,GARBAGE COLLECTIONS,23780.0,TDS LANDFILL
2021-04-12,2021-04-12T01:12:00Z,MIXED LITTER,4380.0,TDS LANDFILL
2021-04-12,2021-04-12T12:58:00Z,MIXED LITTER,5760.0,TDS LANDFILL
2021-04-12,2021-04-12T03:17:00Z,BULK,1520.0,TDS LANDFILL
2021-04-12,2021-04-12T11:30:00Z,BULK,4280.0,TDS LANDFILL
2021-04-12,2021-04-12T01:48:00Z,ORGANICS,18220.0,ORGANICS BY GOSH
